,arrival_sec,depart_sec,duration_sec,episode,id,wait_sec,wait_step
498,807.00,735.00,72.00,1,13to8.8,0.00,0
499,809.00,720.00,89.00,1,3to11.1,7.00,2
500,813.00,729.00,84.00,1,7to16.8,0.00,0
501,815.00,637.00,178.00,1,13to17.7,22.00,4
502,815.00,645.00,170.00,1,5to9.7,19.00,4
503,815.00,723.00,92.00,1,17to14.8,3.00,1
504,816.00,630.00,186.00,1,13to1.7,11.00,5
505,816.00,721.00,95.00,1,17to13.8,6.00,3
506,816.00,724.00,92.00,1,9to16.8,8.00,2
507,817.00,731.00,86.00,1,5to17.8,3.00,1
508,818.00,735.00,83.00,1,16to7.8,0.00,0
509,818.00,720.00,98.00,1,8to1.8,1.00,1
510,818.00,728.00,90.00,1,8to17.8,5.00,1
511,819.00,741.00,78.00,1,16to9.8,0.00,0
512,819.00,731.00,88.00,1,17to8.8,2.00,1
513,819.00,728.00,91.00,1,4to17.8,10.00,2
514,824.00,726.00,98.00,1,17to4.8,10.00,2
515,824.00,723.00,101.00,1,7to13.8,0.00,0
516,824.00,733.00,91.00,1,7to9.8,14.00,1
517,824.00,727.00,97.00,1,9to17.8,4.00,1
518,825.00,720.00,105.00,1,1to13.12,14.00,2
519,828.00,732.00,96.00,1,4to8.8,2.00,1
520,831.00,636.00,195.00,1,1to9.7,36.00,5
521,832.00,726.00,106.00,1,7to14.8,0.00,0
522,834.00,738.00,96.00,1,13to9.8,0.00,0
523,837.00,728.00,109.00,1,5to16.8,6.00,1
524,839.00,733.00,106.00,1,17to9.8,1.00,1
525,839.00,725.00,114.00,1,1to7.8,5.00,3
526,841.00,726.00,115.00,1,4to16.8,11.00,2
527,841.00,728.00,113.00,1,9to4.8,1.00,1
528,843.00,732.00,111.00,1,16to4.8,0.00,0
529,843.00,723.00,120.00,1,4to14.8,6.00,2
530,844.00,720.00,124.00,1,4to13.8,6.00,2
531,846.00,720.00,126.00,1,17to1.8,19.00,3
532,849.00,720.00,129.00,1,2to13.12,12.00,3
533,851.00,735.00,116.00,1,4to9.8,4.00,2
534,852.00,726.00,126.00,1,5to14.8,6.00,3
535,853.00,732.00,121.00,1,13to7.8,8.00,2
536,853.00,720.00,133.00,1,9to1.8,0.00,0
537,854.00,729.00,125.00,1,16to17.8,5.00,2
538,854.00,723.00,131.00,1,5to13.8,9.00,3
539,860.00,815.00,45.00,1,8to16.9,0.00,0
540,864.00,726.00,138.00,1,2to8.8,7.00,2
541,865.00,813.00,52.00,1,16to13.9,0.00,0
542,867.00,810.00,57.00,1,5to1.9,5.00,1
543,868.00,723.00,145.00,1,2to14.8,15.00,3
544,868.00,817.00,51.00,1,17to7.9,0.00,0
545,871.00,816.00,55.00,1,16to14.9,1.00,1
546,872.00,821.00,51.00,1,8to9.9,0.00,0
547,875.00,726.00,149.00,1,13to17.8,3.00,2
548,877.00,828.00,49.00,1,16to8.9,0.00,0
549,878.00,722.00,156.00,1,1to14.8,19.00,5
550,880.00,723.00,157.00,1,13to16.8,18.00,3
551,880.00,811.00,69.00,1,9to13.9,7.00,1
552,881.00,812.00,69.00,1,9to14.9,7.00,1
553,882.00,733.00,149.00,1,5to9.8,9.00,3
554,884.00,729.00,155.00,1,13to4.8,10.00,2
555,885.00,820.00,65.00,1,7to17.9,13.00,2
556,886.00,813.00,73.00,1,8to13.9,3.00,1
557,887.00,720.00,167.00,1,16to1.8,1.00,1
558,888.00,813.00,75.00,1,17to14.9,1.00,1
559,896.00,819.00,77.00,1,17to8.9,0.00,0
560,897.00,780.00,117.00,1,1to13.13,8.00,2
561,897.00,814.00,83.00,1,9to16.9,10.00,1
562,899.00,780.00,119.00,1,2to13.13,14.00,1
563,899.00,819.00,80.00,1,7to16.9,0.00,0
564,900.00,824.00,76.00,1,13to8.9,5.00,2
565,901.00,819.00,82.00,1,4to17.9,2.00,2
566,901.00,810.00,91.00,1,7to1.9,3.00,3
567,901.00,818.00,83.00,1,9to4.9,0.00,0
568,903.00,720.00,183.00,1,13to1.8,2.00,1
569,903.00,729.00,174.00,1,2to9.8,21.00,3
570,903.00,825.00,78.00,1,16to7.9,0.00,0
571,903.00,814.00,89.00,1,8to14.9,4.00,2
572,905.00,822.00,83.00,1,4to8.9,6.00,1
573,906.00,813.00,93.00,1,1to7.9,4.00,1
574,907.00,823.00,84.00,1,7to9.9,12.00,1
575,909.00,831.00,78.00,1,16to9.9,0.00,0
576,911.00,816.00,95.00,1,7to14.9,1.00,1
577,912.00,818.00,94.00,1,8to17.9,10.00,2
578,913.00,816.00,97.00,1,17to4.9,14.00,1
579,914.00,822.00,92.00,1,5to17.9,11.00,2
580,914.00,817.00,97.00,1,9to17.9,0.00,0
581,916.00,810.00,106.00,1,8to1.9,5.00,1
582,920.00,811.00,109.00,1,17to13.9,13.00,2
583,928.00,827.00,101.00,1,13to9.9,3.00,1
584,929.00,819.00,110.00,1,16to17.9,6.00,1
585,929.00,822.00,107.00,1,16to4.9,0.00,0
586,930.00,816.00,114.00,1,4to16.9,3.00,1
587,930.00,825.00,105.00,1,4to9.9,0.00,0
588,932.00,822.00,110.00,1,17to9.9,0.00,0
589,932.00,819.00,113.00,1,5to16.9,5.00,1
590,936.00,810.00,126.00,1,17to1.9,18.00,3
591,937.00,810.00,127.00,1,2to14.9,10.00,3
592,939.00,810.00,129.00,1,4to13.9,3.00,2
593,939.00,813.00,126.00,1,4to14.9,1.00,1
594,941.00,810.00,131.00,1,1to14.9,10.00,3
595,941.00,813.00,128.00,1,5to13.9,2.00,1
596,942.00,813.00,129.00,1,2to8.9,2.00,1
597,943.00,728.00,215.00,1,1to9.8,62.00,5
598,947.00,810.00,137.00,1,9to1.9,15.00,2
599,947.00,840.00,107.00,1,1to13.14,9.00,1
600,948.00,813.00,135.00,1,7to13.9,25.00,2
601,949.00,810.00,139.00,1,16to1.9,0.00,0
602,950.00,900.00,50.00,1,5to1.10,4.00,1
603,951.00,903.00,48.00,1,16to13.10,0.00,0
604,952.00,813.00,139.00,1,13to16.9,13.00,2
605,953.00,906.00,47.00,1,16to14.10,0.00,0
606,954.00,905.00,49.00,1,8to16.10,0.00,0
607,957.00,816.00,141.00,1,2to9.9,2.00,1
608,957.00,908.00,49.00,1,17to7.10,0.00,0
609,959.00,816.00,143.00,1,5to14.9,23.00,3
610,960.00,911.00,49.00,1,8to9.10,3.00,1
611,965.00,825.00,140.00,1,5to9.9,10.00,2
612,965.00,901.00,64.00,1,9to13.10,7.00,1
613,969.00,821.00,148.00,1,13to7.9,26.00,4
614,970.00,816.00,154.00,1,13to17.9,9.00,3
615,970.00,840.00,130.00,1,2to13.14,6.00,3
616,970.00,910.00,60.00,1,7to17.10,7.00,2
617,971.00,903.00,68.00,1,9to14.10,8.00,1
618,972.00,900.00,72.00,1,7to1.10,4.00,1
619,973.00,818.00,155.00,1,13to4.9,26.00,2
620,973.00,904.00,69.00,1,8to14.10,0.00,0
621,976.00,903.00,73.00,1,8to13.10,0.00,0
622,981.00,919.00,62.00,1,16to8.10,3.00,1
623,983.00,810.00,173.00,1,13to1.9,15.00,3
624,984.00,909.00,75.00,1,7to16.10,0.00,0
625,986.00,904.00,82.00,1,9to16.10,4.00,2
626,987.00,915.00,72.00,1,13to8.10,7.00,1
627,987.00,904.00,83.00,1,17to14.10,0.00,0
628,988.00,901.00,87.00,1,17to13.10,1.00,1
629,993.00,908.00,85.00,1,8to17.10,4.00,1
630,995.00,912.00,83.00,1,5to17.10,6.00,2
631,996.00,903.00,93.00,1,7to13.10,1.00,1
632,998.00,916.00,82.00,1,16to7.10,0.00,0
633,998.00,911.00,87.00,1,17to8.10,9.00,1
634,999.00,913.00,86.00,1,7to9.10,8.00,1
635,1000.00,900.00,100.00,1,8to1.10,0.00,0
636,1001.00,906.00,95.00,1,17to4.10,13.00,1
637,1001.00,912.00,89.00,1,4to8.10,1.00,1
638,1002.00,900.00,102.00,1,17to1.10,2.00,1
639,1002.00,908.00,94.00,1,9to4.10,2.00,1
640,1003.00,922.00,81.00,1,16to9.10,0.00,0
641,1006.00,816.00,190.00,1,1to9.9,33.00,4
642,1008.00,900.00,108.00,1,4to13.10,6.00,1
643,1009.00,906.00,103.00,1,1to7.10,3.00,2
644,1010.00,909.00,101.00,1,4to17.10,22.00,4
645,1012.00,900.00,112.00,1,1to13.15,5.00,1
646,1012.00,900.00,112.00,1,2to13.15,2.00,1
647,1014.00,906.00,108.00,1,4to16.10,3.00,1
648,1015.00,909.00,106.00,1,5to16.10,4.00,1
649,1017.00,912.00,105.00,1,17to9.10,7.00,2
650,1017.00,915.00,102.00,1,4to9.10,0.00,0
651,1021.00,906.00,115.00,1,2to8.10,6.00,2
652,1021.00,907.00,114.00,1,9to17.10,4.00,2
653,1022.00,912.00,110.00,1,16to4.10,0.00,0
654,1023.00,909.00,114.00,1,16to17.10,0.00,0
655,1024.00,912.00,112.00,1,13to7.10,0.00,0
656,1024.00,906.00,118.00,1,7to14.10,28.00,1
657,1032.00,903.00,129.00,1,2to14.10,10.00,2
658,1032.00,900.00,132.00,1,9to1.10,5.00,2
659,1033.00,918.00,115.00,1,13to9.10,6.00,1
660,1035.00,903.00,132.00,1,13to16.10,0.00,0
661,1036.00,902.00,134.00,1,4to14.10,6.00,2
662,1036.00,903.00,133.00,1,5to13.10,4.00,2
663,1037.00,991.00,46.00,1,9to13.11,1.00,1
664,1038.00,906.00,132.00,1,5to14.10,6.00,2
665,1043.00,993.00,50.00,1,16to13.11,2.00,1
666,1043.00,998.00,45.00,1,17to7.11,1.00,1
667,1046.00,990.00,56.00,1,5to1.11,5.00,1
668,1047.00,996.00,51.00,1,16to14.11,0.00,0
669,1048.00,900.00,148.00,1,16to1.10,5.00,2
670,1050.00,903.00,147.00,1,1to14.10,14.00,4
671,1054.00,1008.00,46.00,1,16to8.11,0.00,0
672,1055.00,1000.00,55.00,1,7to17.11,5.00,2
673,1057.00,1001.00,56.00,1,8to9.11,8.00,1
674,1058.00,909.00,149.00,1,13to4.10,0.00,0
675,1061.00,993.00,68.00,1,9to14.11,9.00,1
676,1062.00,993.00,69.00,1,8to13.11,0.00,0
677,1062.00,994.00,68.00,1,8to14.11,0.00,0
678,1062.00,995.00,67.00,1,8to16.11,1.00,1
679,1067.00,994.00,73.00,1,9to16.11,0.00,0
680,1070.00,1001.00,69.00,1,17to8.11,1.00,1
681,1073.00,960.00,113.00,1,2to13.16,11.00,2
682,1074.00,960.00,114.00,1,1to13.16,10.00,1
683,1076.00,991.00,85.00,1,17to13.11,2.00,1
684,1076.00,990.00,86.00,1,7to1.11,9.00,1
685,1077.00,1005.00,72.00,1,13to8.11,0.00,0
686,1077.00,993.00,84.00,1,17to14.11,1.00,1
687,1079.00,915.00,164.00,1,5to9.10,17.00,4
688,1083.00,900.00,183.00,1,13to1.10,8.00,3
689,1083.00,1011.00,72.00,1,16to9.11,0.00,0
690,1085.00,990.00,95.00,1,8to1.11,0.00,0
691,1086.00,1003.00,83.00,1,7to9.11,5.00,1
692,1087.00,993.00,94.00,1,7to13.11,0.00,0
693,1088.00,1002.00,86.00,1,4to8.11,1.00,1
694,1088.00,998.00,90.00,1,8to17.11,2.00,1
695,1089.00,996.00,93.00,1,17to4.11,13.00,2
696,1089.00,993.00,96.00,1,1to7.11,5.00,1
697,1090.00,906.00,184.00,1,13to17.10,40.00,4
698,1094.00,1005.00,89.00,1,16to7.11,1.00,1
699,1098.00,999.00,99.00,1,16to17.11,0.00,0
700,1098.00,998.00,100.00,1,9to4.11,0.00,0
701,1099.00,909.00,190.00,1,2to9.10,37.00,5
702,1100.00,1002.00,98.00,1,16to4.11,0.00,0
703,1105.00,999.00,106.00,1,7to16.11,6.00,2
704,1106.00,1008.00,98.00,1,13to9.11,0.00,0
705,1106.00,1005.00,101.00,1,4to9.11,3.00,1
706,1108.00,996.00,112.00,1,4to16.11,11.00,3
707,1109.00,997.00,112.00,1,9to17.11,11.00,3
708,1110.00,1002.00,108.00,1,5to17.11,16.00,3
709,1112.00,993.00,119.00,1,4to14.11,0.00,0
710,1115.00,990.00,125.00,1,4to13.11,2.00,1
711,1116.00,996.00,120.00,1,7to14.11,20.00,1
712,1118.00,993.00,125.00,1,2to8.11,0.00,0
713,1122.00,990.00,132.00,1,17to1.11,22.00,2
714,1122.00,999.00,123.00,1,5to16.11,8.00,2
715,1123.00,1002.00,121.00,1,13to7.11,4.00,1
716,1124.00,990.00,134.00,1,9to1.11,8.00,1
717,1124.00,1020.00,104.00,1,2to13.17,0.00,0
718,1125.00,990.00,135.00,1,2to14.11,0.00,0
719,1130.00,993.00,137.00,1,5to13.11,11.00,2
720,1130.00,996.00,134.00,1,5to14.11,7.00,3
721,1132.00,990.00,142.00,1,1to14.11,14.00,2
722,1134.00,993.00,141.00,1,13to16.11,5.00,2
723,1134.00,1085.00,49.00,1,8to16.12,0.00,0
724,1135.00,1080.00,55.00,1,5to1.12,5.00,1
725,1135.00,1090.00,45.00,1,7to17.12,5.00,1
726,1138.00,909.00,229.00,1,1to9.10,69.00,4
727,1138.00,1086.00,52.00,1,16to14.12,0.00,0
728,1139.00,1083.00,56.00,1,16to13.12,0.00,0
729,1140.00,1005.00,135.00,1,5to9.11,3.00,2
730,1140.00,1098.00,42.00,1,16to8.12,0.00,0
731,1141.00,1091.00,50.00,1,8to9.12,6.00,1
732,1142.00,1020.00,122.00,1,1to13.17,15.00,1
733,1145.00,1088.00,57.00,1,17to7.12,2.00,1
734,1147.00,1082.00,65.00,1,9to14.12,6.00,1
735,1148.00,1081.00,67.00,1,9to13.12,11.00,2
736,1151.00,990.00,161.00,1,16to1.11,13.00,1
737,1151.00,1003.00,148.00,1,17to9.11,31.00,3
738,1152.00,1080.00,72.00,1,7to1.12,5.00,1
739,1155.00,999.00,156.00,1,4to17.11,53.00,6
740,1157.00,1084.00,73.00,1,9to16.12,4.00,1
741,1158.00,996.00,162.00,1,1to9.11,15.00,3
742,1158.00,1095.00,63.00,1,13to8.12,0.00,0
743,1161.00,999.00,162.00,1,13to4.11,0.00,0
744,1165.00,1084.00,81.00,1,8to14.12,4.00,1
745,1167.00,1093.00,74.00,1,7to9.12,0.00,0
746,1169.00,1086.00,83.00,1,17to4.12,1.00,1
747,1170.00,996.00,174.00,1,13to17.11,2.00,2
748,1171.00,1091.00,80.00,1,17to8.12,1.00,1
749,1175.00,1083.00,92.00,1,8to13.12,0.00,0
750,1177.00,996.00,181.00,1,2to9.11,27.00,4
751,1177.00,1081.00,96.00,1,17to13.12,3.00,2
752,1178.00,1088.00,90.00,1,9to4.12,0.00,0
753,1180.00,1101.00,79.00,1,16to9.12,0.00,0
754,1181.00,990.00,191.00,1,13to1.11,2.00,1
755,1181.00,1089.00,92.00,1,4to17.12,13.00,2
756,1181.00,1089.00,92.00,1,7to16.12,1.00,1
757,1182.00,1086.00,96.00,1,1to7.12,3.00,3
758,1183.00,1091.00,92.00,1,5to17.12,11.00,2
759,1183.00,1080.00,103.00,1,8to1.12,0.00,0
760,1185.00,1088.00,97.00,1,8to17.12,14.00,3
761,1186.00,1098.00,88.00,1,13to9.12,0.00,0
762,1187.00,1083.00,104.00,1,17to14.12,12.00,3
763,1192.00,1089.00,103.00,1,5to16.12,1.00,1
764,1199.00,1093.00,106.00,1,17to9.12,0.00,0
765,1200.00,1095.00,105.00,1,4to9.12,3.00,1
766,1201.00,1083.00,118.00,1,7to13.12,1.00,1
767,1202.00,1092.00,110.00,1,16to4.12,1.00,1
768,1202.00,1083.00,119.00,1,4to14.12,0.00,0
769,1204.00,1095.00,109.00,1,16to7.12,15.00,1
770,1205.00,1080.00,125.00,1,4to13.12,1.00,1
771,1205.00,1086.00,119.00,1,4to16.12,16.00,2
772,1208.00,1089.00,119.00,1,16to17.12,6.00,2
773,1208.00,1080.00,128.00,1,2to13.18,24.00,1
774,1210.00,1086.00,124.00,1,13to17.12,3.00,2
775,1212.00,1080.00,132.00,1,17to1.12,14.00,1
776,1213.00,1092.00,121.00,1,4to8.12,27.00,2
777,1213.00,1083.00,130.00,1,5to13.12,7.00,2
778,1213.00,1086.00,127.00,1,5to14.12,4.00,1
779,1215.00,1094.00,121.00,1,5to9.12,0.00,0
780,1219.00,1092.00,127.00,1,13to7.12,20.00,4
781,1221.00,1080.00,141.00,1,1to13.18,16.00,3
782,1221.00,1175.00,46.00,1,8to16.13,0.00,0
783,1222.00,1086.00,136.00,1,7to14.12,28.00,3
784,1223.00,1173.00,50.00,1,16to13.13,0.00,0
785,1223.00,1181.00,42.00,1,8to9.13,0.00,0
786,1226.00,1090.00,136.00,1,2to9.12,5.00,1
787,1226.00,1170.00,56.00,1,5to1.13,5.00,1
788,1227.00,1083.00,144.00,1,2to14.12,20.00,3
789,1227.00,1086.00,141.00,1,2to8.12,25.00,3
790,1227.00,1179.00,48.00,1,17to7.13,0.00,0
791,1231.00,1176.00,55.00,1,16to14.13,3.00,1
792,1231.00,1171.00,60.00,1,9to13.13,2.00,1
793,1236.00,1080.00,156.00,1,16to1.12,6.00,3
794,1238.00,1083.00,155.00,1,1to14.12,19.00,4
795,1239.00,1172.00,67.00,1,9to14.13,9.00,1
796,1243.00,1080.00,163.00,1,9to1.12,26.00,3
797,1243.00,1174.00,69.00,1,9to16.13,0.00,0
798,1245.00,1188.00,57.00,1,16to8.13,0.00,0
799,1246.00,1083.00,163.00,1,13to16.12,18.00,4
800,1246.00,1089.00,157.00,1,13to4.12,13.00,3
801,1248.00,1173.00,75.00,1,8to13.13,3.00,1
802,1250.00,1087.00,163.00,1,9to17.12,34.00,4
803,1250.00,1180.00,70.00,1,7to17.13,18.00,1
804,1251.00,1140.00,111.00,1,1to13.19,15.00,2
805,1253.00,1080.00,173.00,1,13to1.12,9.00,2
806,1256.00,1174.00,82.00,1,8to14.13,2.00,1
807,1262.00,1182.00,80.00,1,17to8.13,1.00,1
808,1263.00,1182.00,81.00,1,4to8.13,7.00,1
809,1265.00,1176.00,89.00,1,17to4.13,15.00,2
810,1265.00,1182.00,83.00,1,5to17.13,4.00,1
811,1267.00,1140.00,127.00,1,2to13.19,12.00,1
812,1267.00,1173.00,94.00,1,1to7.13,7.00,2
813,1271.00,1170.00,101.00,1,7to1.13,11.00,4
814,1272.00,1185.00,87.00,1,13to8.13,5.00,3
815,1273.00,1173.00,100.00,1,17to14.13,4.00,2
816,1273.00,1170.00,103.00,1,8to1.13,0.00,0
817,1274.00,1170.00,104.00,1,17to1.13,5.00,1
818,1274.00,1171.00,103.00,1,17to13.13,4.00,3
819,1276.00,1191.00,85.00,1,16to9.13,0.00,0
820,1278.00,1183.00,95.00,1,7to9.13,5.00,1
821,1279.00,1170.00,109.00,1,4to13.13,0.00,0
822,1279.00,1178.00,101.00,1,8to17.13,17.00,4
823,1282.00,1176.00,106.00,1,4to16.13,5.00,2
824,1285.00,1179.00,106.00,1,7to16.13,8.00,2
825,1286.00,1185.00,101.00,1,4to9.13,3.00,1
826,1287.00,1184.00,103.00,1,17to9.13,4.00,3
827,1287.00,1173.00,114.00,1,2to8.13,2.00,1
828,1288.00,1176.00,112.00,1,7to14.13,11.00,1
829,1289.00,1089.00,200.00,1,1to9.12,32.00,5
830,1290.00,1173.00,117.00,1,13to16.13,0.00,0
831,1290.00,1177.00,113.00,1,9to17.13,4.00,2
832,1291.00,1188.00,103.00,1,13to9.13,2.00,1
833,1292.00,1173.00,119.00,1,4to14.13,9.00,1
834,1293.00,1173.00,120.00,1,5to13.13,6.00,2
835,1297.00,1179.00,118.00,1,16to17.13,4.00,2
836,1298.00,1170.00,128.00,1,9to1.13,0.00,0
837,1298.00,1178.00,120.00,1,9to4.13,1.00,1
838,1298.00,1200.00,98.00,1,1to13.20,1.00,1
839,1300.00,1200.00,100.00,1,2to13.20,0.00,0
840,1305.00,1185.00,120.00,1,16to7.13,24.00,2
841,1305.00,1179.00,126.00,1,5to16.13,10.00,2
842,1308.00,1170.00,138.00,1,2to14.13,10.00,1
843,1309.00,1170.00,139.00,1,1to14.13,15.00,3
844,1313.00,1265.00,48.00,1,8to16.14,0.00,0
845,1314.00,1261.00,53.00,1,9to13.14,0.00,0
846,1315.00,1260.00,55.00,1,5to1.14,6.00,1
847,1316.00,1268.00,48.00,1,17to7.14,1.00,1
848,1317.00,1271.00,46.00,1,8to9.14,5.00,1
849,1318.00,1263.00,55.00,1,16to13.14,0.00,0
850,1319.00,1266.00,53.00,1,16to14.14,0.00,0
851,1320.00,1278.00,42.00,1,16to8.14,0.00,0
852,1323.00,1173.00,150.00,1,7to13.13,34.00,2
853,1327.00,1176.00,151.00,1,5to14.13,23.00,4
854,1329.00,1182.00,147.00,1,13to7.13,24.00,5
855,1329.00,1262.00,67.00,1,9to14.14,8.00,2
856,1331.00,1263.00,68.00,1,8to13.14,0.00,0
857,1332.00,1179.00,153.00,1,13to4.13,5.00,2
858,1333.00,1170.00,163.00,1,16to1.13,7.00,2
859,1333.00,1264.00,69.00,1,8to14.14,0.00,0
860,1334.00,1179.00,155.00,1,4to17.13,50.00,6
861,1335.00,1260.00,75.00,1,7to1.14,0.00,0
862,1336.00,1270.00,66.00,1,7to17.14,14.00,2
863,1337.00,1182.00,155.00,1,16to4.13,24.00,2
864,1337.00,1264.00,73.00,1,9to16.14,4.00,1
865,1340.00,1266.00,74.00,1,17to4.14,1.00,1
866,1344.00,1176.00,168.00,1,13to17.13,18.00,4
867,1345.00,1184.00,161.00,1,5to9.13,19.00,5
868,1346.00,1170.00,176.00,1,13to1.13,12.00,3
869,1348.00,1273.00,75.00,1,7to9.14,0.00,0
870,1350.00,1263.00,87.00,1,17to14.14,1.00,1
871,1353.00,1268.00,85.00,1,9to4.14,0.00,0
872,1354.00,1275.00,79.00,1,13to8.14,0.00,0
873,1354.00,1261.00,93.00,1,17to13.14,2.00,2
874,1354.00,1260.00,94.00,1,8to1.14,1.00,1
875,1356.00,1269.00,87.00,1,7to16.14,2.00,1
876,1358.00,1271.00,87.00,1,17to8.14,5.00,2
877,1360.00,1269.00,91.00,1,4to17.14,5.00,1
878,1360.00,1272.00,88.00,1,4to8.14,6.00,2
879,1360.00,1268.00,92.00,1,8to17.14,6.00,2
880,1361.00,1266.00,95.00,1,4to16.14,0.00,0
881,1363.00,1176.00,187.00,1,1to9.13,29.00,4
882,1363.00,1176.00,187.00,1,2to9.13,38.00,4
883,1363.00,1263.00,100.00,1,7to13.14,2.00,1
884,1364.00,1260.00,104.00,1,17to1.14,0.00,0
885,1365.00,1281.00,84.00,1,16to9.14,4.00,1
886,1368.00,1278.00,90.00,1,13to9.14,0.00,0
887,1368.00,1260.00,108.00,1,2to13.21,4.00,1
888,1369.00,1275.00,94.00,1,16to7.14,1.00,1
889,1372.00,1260.00,112.00,1,1to13.21,4.00,1
890,1372.00,1269.00,103.00,1,5to16.14,0.00,0
891,1374.00,1266.00,108.00,1,1to7.14,6.00,3
892,1375.00,1275.00,100.00,1,4to9.14,1.00,1
893,1381.00,1263.00,118.00,1,4to14.14,1.00,1
894,1382.00,1271.00,111.00,1,5to17.14,30.00,3
895,1384.00,1267.00,117.00,1,9to17.14,6.00,2
896,1385.00,1260.00,125.00,1,4to13.14,4.00,2
897,1386.00,1260.00,126.00,1,9to1.14,5.00,1
898,1388.00,1273.00,115.00,1,17to9.14,4.00,2
899,1391.00,1266.00,125.00,1,2to8.14,13.00,2
900,1394.00,1272.00,122.00,1,13to7.14,10.00,1
901,1397.00,1266.00,131.00,1,5to14.14,9.00,1
902,1397.00,1274.00,123.00,1,5to9.14,0.00,0
903,1399.00,1263.00,136.00,1,5to13.14,14.00,3
904,1401.00,1353.00,48.00,1,16to13.15,0.00,0
905,1402.00,1272.00,130.00,1,16to4.14,8.00,3
906,1402.00,1356.00,46.00,1,16to14.15,0.00,0
907,1407.00,1357.00,50.00,1,17to7.15,1.00,1
908,1407.00,1350.00,57.00,1,5to1.15,5.00,1
909,1409.00,1266.00,143.00,1,7to14.14,41.00,2
910,1411.00,1368.00,43.00,1,16to8.15,0.00,0
911,1412.00,1355.00,57.00,1,8to16.15,0.00,0
912,1412.00,1361.00,51.00,1,8to9.15,4.00,1
913,1415.00,1360.00,55.00,1,7to17.15,3.00,1
914,1416.00,1269.00,147.00,1,16to17.14,28.00,3
915,1419.00,1263.00,156.00,1,2to14.14,6.00,2
916,1420.00,1269.00,151.00,1,13to4.14,13.00,1
917,1420.00,1351.00,69.00,1,9to13.15,7.00,1
918,1422.00,1353.00,69.00,1,8to13.15,0.00,0
919,1423.00,1269.00,154.00,1,2to9.14,8.00,3
920,1424.00,1354.00,70.00,1,8to14.15,0.00,0
921,1425.00,1354.00,71.00,1,9to16.15,0.00,0
922,1426.00,1263.00,163.00,1,13to16.14,19.00,3
923,1426.00,1260.00,166.00,1,16to1.14,20.00,2
924,1428.00,1350.00,78.00,1,7to1.15,0.00,0
925,1428.00,1359.00,69.00,1,7to16.15,0.00,0
926,1429.00,1269.00,160.00,1,1to9.14,9.00,1
927,1430.00,1263.00,167.00,1,1to14.14,21.00,4
928,1432.00,1366.00,66.00,1,13to8.15,0.00,0
929,1434.00,1371.00,63.00,1,16to9.15,0.00,0
930,1438.00,1320.00,118.00,1,2to13.22,8.00,2
931,1441.00,1353.00,88.00,1,1to7.15,4.00,1
932,1442.00,1353.00,89.00,1,17to14.15,0.00,0
933,1443.00,1359.00,84.00,1,17to8.15,2.00,2
934,1444.00,1358.00,86.00,1,8to17.15,2.00,1
935,1446.00,1356.00,90.00,1,17to4.15,9.00,1
936,1448.00,1350.00,98.00,1,8to1.15,7.00,1
937,1450.00,1320.00,130.00,1,1to13.22,10.00,2
938,1451.00,1266.00,185.00,1,13to17.14,47.00,5
939,1451.00,1363.00,88.00,1,7to9.15,8.00,1
940,1452.00,1352.00,100.00,1,9to14.15,34.00,5
941,1455.00,1356.00,99.00,1,4to16.15,0.00,0
942,1456.00,1351.00,105.00,1,17to13.15,7.00,1
943,1458.00,1362.00,96.00,1,4to8.15,4.00,2
944,1458.00,1353.00,105.00,1,7to13.15,2.00,2
945,1461.00,1353.00,108.00,1,2to8.15,2.00,2
946,1462.00,1353.00,109.00,1,4to14.15,0.00,0
947,1465.00,1350.00,115.00,1,4to13.15,4.00,2
948,1466.00,1359.00,107.00,1,4to17.15,18.00,4
949,1466.00,1356.00,110.00,1,7to14.15,20.00,1
950,1467.00,1362.00,105.00,1,5to17.15,20.00,3
951,1469.00,1369.00,100.00,1,13to9.15,0.00,0
952,1469.00,1365.00,104.00,1,4to9.15,3.00,2
953,1470.00,1365.00,105.00,1,16to7.15,10.00,1
954,1471.00,1362.00,109.00,1,17to9.15,7.00,2
955,1474.00,1362.00,112.00,1,16to4.15,0.00,0
956,1476.00,1359.00,117.00,1,16to17.15,2.00,1
957,1477.00,1260.00,217.00,1,13to1.14,35.00,5
958,1478.00,1380.00,98.00,1,1to13.23,1.00,1
959,1479.00,1350.00,129.00,1,17to1.15,12.00,2
960,1480.00,1380.00,100.00,1,2to13.23,0.00,0
961,1483.00,1359.00,124.00,1,5to16.15,10.00,3
962,1485.00,1358.00,127.00,1,9to4.15,10.00,1
963,1486.00,1353.00,133.00,1,13to16.15,0.00,0
964,1487.00,1356.00,131.00,1,5to14.15,11.00,1
965,1490.00,1350.00,140.00,1,2to14.15,9.00,2
966,1490.00,1353.00,137.00,1,5to13.15,13.00,3
967,1492.00,1350.00,142.00,1,1to14.15,14.00,3
968,1492.00,1441.00,51.00,1,9to13.16,1.00,1
969,1493.00,1356.00,137.00,1,2to9.15,0.00,0
970,1493.00,1451.00,42.00,1,8to9.16,0.00,0
971,1494.00,1359.00,135.00,1,13to4.15,8.00,2
972,1494.00,1458.00,36.00,1,16to8.16,0.00,0
973,1497.00,1350.00,147.00,1,16to1.15,2.00,1
974,1497.00,1449.00,48.00,1,17to7.16,1.00,1
